transaction_id,transaction_date,store_id,product_id,customer_id,quantity,unit_price,discount_pct,gross_amount,net_amount,payment_method
TXN0001835,1/8/2025 0:00,S012,P0001,LC005214,3,74.75,0,224.25,224.25,Gcash
TXN0006921,9/5/2024 7:36,S008,P0040,LC002277,1,105,0,105,105,Gcash
TXN0036829,6/2/2024 0:00,S010,P0005,no customer id,3,56.75,0,170.25,170.25,Card
TXN0023228,11/5/2025 0:00,S015,P0114,no customer id,4,235.25,0,941,941,Gcash
TXN0010609,10/29/2025 18:13,S002,P0013,LC001908,5,55,0,275,275,Gcash
TXN0034099,1/19/2024 19:09,S024,P0032,LC005937,1,27.75,0,27.75,27.75,Paymaya
TXN0047614,12/25/2025 14:16,S023,P0008,LC005210,1,13,0,13,13,Card
TXN0028787,4/12/2024 0:00,S006,P0115,LC001919,2,86.25,0,172.5,172.5,Gcash
TXN0036886,8/7/2024 19:08,S015,P0023,no customer id,6,29.75,0,178.5,178.5,Gcash
TXN0014763,6/24/2024 0:00,S004,P0118,LC003915,1,152.75,0,152.75,152.75,Gcash
TXN0039734,11/14/2024 0:00,S011,P0109,LC001775,2,225.5,0,451,451,Gcash
TXN0000311,1/1/2024 0:00,S021,P0072,LC005653,8,83.5,0,668,668,Maya
TXN0018132,3/26/2025 0:00,S009,P0033,LC004809,8,169.75,0,1358,1358,Cash
TXN0034057,11/13/2024 0:00,S019,P0073,LC000190,1,47.5,0,47.5,47.5,Gcash
TXN0023855,8/16/2024 8:21,S001,P0028,no customer id,5,10,0,50,50,Cash 
TXN0034377,8/10/2024 12:02,S020,P0068,LC003966,10,39.5,0,395,395,Credit Card
TXN0012901,3/18/2025 0:00,S006,P0103,LC000591,3,197.5,0,592.5,592.5,Gcash
TXN0035459,12/18/2024 22:43,S002,P0079,no customer id,1,215.25,20,215.25,172.2,Maya
TXN0018290,12/26/2025 19:40,S015,P0086,LC001253,5,68.5,0,342.5,342.5,Gcash
TXN0021048,7/18/2024 14:57,S019,P0055,LC001120,10,56,0,560,560,Cash
TXN0019523,3/28/2024 22:59,S020,P0047,LC002428,2,39.25,5,78.5,74.58,Gcash
TXN0030822,9/17/2024 10:34,S003,P0048,no customer id,8,120,0,960,960,Cash
TXN0021577,12/14/2025 18:50,S017,P0040,LC002614,2,105,0,210,210,Gcash
TXN0047654,11/20/2024 17:32,S019,P0117,no customer id,3,180.25,20,540.75,432.6,Gcash
TXN0022498,1/17/2025 0:00,S017,P0077,LC000187,6,109.75,0,658.5,658.5,Gcash
TXN0006135,10/23/2025 13:55,S019,P0001,LC001388,2,74.75,10,149.5,134.55,G-Cash
TXN0024052,3/13/2024 12:07,S023,P0034,no customer id,10,26,0,260,260,Card
TXN0046053,11/15/2025 0:00,S016,P0017,LC002397,5,21.75,0,108.75,108.75,Gcash
TXN0047625,12/4/2024 16:53,S016,P0002,no customer id,12,81.75,10,981,882.9,G-Cash
TXN0010830,3/27/2025 0:00,S014,P0104,LC002210,5,247.25,0,1236.25,1236.25,Cash
TXN0003027,10/11/2024 17:02,S010,P0062,LC001425,1,127.75,0,127.75,127.75,Gcash
TXN0008098,10/19/2025 20:44,S020,P0059,no customer id,1,55.75,15,55.75,47.39,Gcash
TXN0040848,12/4/2025 9:19,S017,P0042,LC003037,10,290,0,2900,2900,Cash
TXN0023686,4/4/2024 11:34,S016,P0086,no customer id,2,68.5,0,137,137,Maya
TXN0011718,10/24/2025 21:57,S004,P0081,no customer id,2,57.75,15,115.5,98.17,Maya
TXN0001618,8/14/2024 0:00,S010,P0031,LC005889,2,255,0,510,510,Gcash
TXN0028242,10/30/2025 15:28,S006,P0080,LC004901,5,124.75,0,623.75,623.75,Cash
TXN0010143,8/30/2025 0:00,S014,P0087,LC002204,1,50.75,0,50.75,50.75,Maya
TXN0031537,3/15/2025 12:25,S014,P0064,LC000406,8,116.25,0,930,930,Cash
TXN0010561,12/31/2024 0:00,S023,P0086,LC003656,2,68.5,0,137,137,Cash 
TXN0013395,7/24/2024 0:00,S016,P0091,no customer id,10,193.25,10,1932.5,1739.25,Card
TXN0027121,11/6/2024 10:48,S022,P0115,LC002876,4,86.25,0,345,345,Cash 
TXN0045257,11/29/2024 17:50,S012,P0075,LC002496,3,94.25,0,282.75,282.75,Cash
TXN0031883,10/12/2025 15:54,S014,P0117,LC005980,2,180.25,0,360.5,360.5,Cash
TXN0021222,4/12/2024 9:12,S020,P0040,no customer id,3,105,5,315,299.25,Cash
TXN0016894,12/28/2024 19:23,S014,P0102,LC005884,4,89,0,356,356,Cash 
TXN0001047,11/19/2024 17:33,S018,P0037,LC005727,3,26,5,78,74.1,Cash 
TXN0006783,12/7/2025 7:53,S015,P0073,LC002049,3,47.5,0,142.5,142.5,G-Cash
TXN0030746,4/30/2024 12:30,S022,P0073,no customer id,2,47.5,0,95,95,Cash
TXN0047817,1/8/2025 20:52,S005,P0110,LC004887,5,211.75,5,1058.75,1005.81,G-Cash
TXN0009816,12/26/2024 18:31,S002,P0035,LC004367,3,264.75,0,794.25,794.25,G-Cash
TXN0002222,2/10/2025 12:00,S014,P0073,LC000258,2,47.5,0,95,95,G-Cash
TXN0024846,12/5/2024 18:19,S001,P0057,no customer id,3,114.5,15,343.5,291.97,Gcash
TXN0022453,4/24/2025 18:13,S007,P0035,LC003167,10,264.75,20,2647.5,2118,Cash
TXN0012923,1/7/2024 0:00,S007,P0066,LC000333,2,161.25,20,322.5,258,Cash
TXN0039086,1/17/2024 18:25,S002,P0089,LC001822,6,83.25,0,499.5,499.5,Cash 
TXN0004334,1/25/2024 0:00,S009,P0086,LC001494,2,68.5,0,137,137,Cash
TXN0014694,11/22/2024 0:00,S015,P0099,no customer id,2,66,0,132,132,Gcash
TXN0044865,5/18/2024 0:00,S014,P0011,LC000849,1,18.5,15,18.5,15.72,Cash
TXN0006813,1/10/2025 0:00,S007,P0022,no customer id,6,32.25,5,193.5,183.82,Gcash
TXN0015029,5/21/2024 14:24,S003,P0018,LC000728,3,50,5,150,142.5,Gcash
TXN0001682,5/23/2024 0:00,S014,P0102,LC000323,2,89,0,178,178,Maya
TXN0016851,5/5/2025 8:26,S007,P0097,LC005331,8,107.5,0,860,860,Gcash
TXN0008546,2/11/2025 0:00,S008,P0053,LC002778,3,63.25,0,189.75,189.75,G-Cash
TXN0040630,11/18/2025 19:04,S001,P0062,LC004190,10,127.75,0,1277.5,1277.5,Gcash
TXN0028522,9/19/2025 17:15,S003,P0008,LC004257,5,13,5,65,61.75,Gcash
TXN0005212,7/20/2025 19:43,S016,P0018,no customer id,2,50,0,100,100,Card
TXN0017759,4/11/2024 13:22,S002,P0064,LC003889,5,116.25,0,581.25,581.25,Cash 
TXN0003864,7/9/2025 17:27,S012,P0044,no customer id,5,263.75,0,1318.75,1318.75,Gcash
TXN0011799,5/26/2025 18:18,S012,P0020,no customer id,6,45.25,0,271.5,271.5,Cash
TXN0043619,3/5/2025 12:48,S004,P0042,LC005496,5,290,0,1450,1450,Gcash
TXN0029887,4/23/2024 16:19,S003,P0019,LC001080,12,39.5,0,474,474,Gcash
TXN0001014,3/7/2025 0:00,S008,P0020,no customer id,10,45.25,10,452.5,407.25,Gcash
TXN0046634,7/10/2024 7:59,S001,P0088,LC001805,10,140,5,1400,1330,Cash
TXN0018293,11/19/2025 16:02,S013,P0075,no customer id,3,94.25,10,282.75,254.47,G-Cash
TXN0026778,7/25/2024 11:55,S012,P0103,no customer id,8,197.5,5,1580,1501,Cash 
TXN0044465,12/13/2025 0:00,S001,P0001,LC000628,5,74.75,0,373.75,373.75,Maya
TXN0036299,12/18/2025 15:52,S021,P0010,no customer id,2,24.5,0,49,49,Card
TXN0047763,3/10/2024 0:00,S011,P0079,no customer id,6,215.25,0,1291.5,1291.5,Cash
TXN0048294,11/8/2024 0:00,S002,P0110,LC003707,2,211.75,15,423.5,359.97,Cash
TXN0015541,7/27/2025 12:33,S008,P0018,no customer id,12,50,10,600,540,Cash
TXN0037065,12/19/2025 0:00,S006,P0080,LC003684,2,124.75,10,249.5,224.55,Cash 
TXN0005040,9/2/2024 19:20,S016,P0059,no customer id,4,55.75,0,223,223,Maya
TXN0016147,9/25/2024 16:48,S013,P0099,LC000640,3,66,15,198,168.3,Cash
TXN0033658,12/18/2025 0:00,S001,P0027,LC000045,1,41.75,5,41.75,39.66,Cash
TXN0048242,11/30/2025 0:00,S018,P0070,LC001284,1,111.5,0,111.5,111.5,Maya
TXN0047391,6/8/2025 17:33,S019,P0096,no customer id,12,203,0,2436,2436,Card
TXN0017159,12/4/2024 17:31,S010,P0120,no customer id,3,216.75,0,650.25,650.25,G-Cash
TXN0018534,11/7/2024 21:50,S020,P0078,no customer id,2,117.5,0,235,235,Credit Card
TXN0006170,9/21/2024 17:37,S015,P0005,no customer id,3,56.75,0,170.25,170.25,Gcash
TXN0029041,9/2/2024 16:36,S016,P0034,LC000155,1,26,5,26,24.7,G-Cash
TXN0039067,11/11/2025 17:44,S016,P0107,LC000060,10,45.75,0,457.5,457.5,Cash
TXN0000060,9/27/2025 0:00,S010,P0109,LC004277,3,225.5,0,676.5,676.5,Gcash
TXN0025942,9/9/2024 14:12,S014,P0031,LC001450,3,255,0,765,765,Cash
TXN0048498,9/5/2025 19:40,S002,P0058,LC002968,6,125.25,0,751.5,751.5,Gcash
TXN0001579,10/12/2025 12:51,S022,P0102,LC004455,2,89,0,178,178,G-Cash
TXN0026038,12/29/2025 0:00,S010,P0070,no customer id,12,111.5,0,1338,1338,Gcash
TXN0033880,8/12/2024 17:14,S022,P0054,LC002876,1,33.5,0,33.5,33.5,Card
TXN0047095,10/29/2024 14:21,S006,P0005,no customer id,4,56.75,0,227,227,Cash 
TXN0026971,7/11/2024 14:08,S002,P0013,LC005242,6,55,0,330,330,Maya
TXN0001524,9/14/2025 19:41,S003,P0042,no customer id,2,290,15,580,493,G-Cash
TXN0014874,11/23/2025 19:16,S019,P0019,no customer id,10,39.5,0,395,395,Cash
TXN0001622,11/28/2024 12:57,S019,P0072,LC001826,2,83.5,10,167,150.3,Cash
TXN0047246,12/7/2024 22:25,S016,P0015,LC004901,4,92,0,368,368,Cash 
TXN0015658,9/24/2025 19:24,S002,P0113,LC000130,1,380.25,0,380.25,380.25,Card
TXN0048615,11/10/2025 0:00,S007,P0005,LC003091,10,56.75,0,567.5,567.5,Gcash
TXN0034054,12/21/2025 17:56,S009,P0068,no customer id,6,39.5,0,237,237,Cash
TXN0025674,2/17/2025 17:04,S009,P0017,no customer id,6,21.75,0,130.5,130.5,Cash 
TXN0036503,2/7/2025 12:16,S009,P0094,no customer id,5,244.25,5,1221.25,1160.19,Cash 
TXN0034575,12/10/2024 0:00,S022,P0066,no customer id,2,161.25,0,322.5,322.5,Cash 
TXN0024157,8/28/2025 8:01,S004,P0094,no customer id,2,244.25,0,488.5,488.5,Cash 
TXN0027453,5/3/2025 0:00,S016,P0074,LC002877,2,46.5,0,93,93,G-Cash
TXN0020485,6/3/2024 19:10,S008,P0044,no customer id,8,263.75,0,2110,2110,Cash 
TXN0012151,5/22/2025 12:51,S016,P0025,no customer id,5,55.75,0,278.75,278.75,Credit Card
TXN0011058,12/29/2025 0:00,S017,P0068,LC002187,5,39.5,0,197.5,197.5,Gcash
TXN0046337,5/3/2024 14:25,S018,P0113,LC005292,3,380.25,0,1140.75,1140.75,Gcash
TXN0041777,11/1/2024 22:50,S022,P0115,LC003202,4,86.25,0,345,345,Cash 
TXN0031552,2/11/2024 16:29,S001,P0093,LC003319,2,218.25,0,436.5,436.5,Gcash
TXN0027433,6/29/2025 21:11,S002,P0041,LC002504,1,206.5,0,206.5,206.5,Card
TXN0008393,11/6/2025 0:00,S022,P0096,no customer id,2,203,20,406,324.8,Cash 
TXN0032467,8/11/2025 18:21,S011,P0081,no customer id,3,57.75,0,173.25,173.25,Card
TXN0016754,10/9/2024 0:00,S003,P0049,LC005265,5,82.5,0,412.5,412.5,Gcash
TXN0009342,7/21/2024 12:30,S023,P0020,no customer id,4,45.25,5,181,171.95,Cash
TXN0039756,6/10/2025 0:00,S016,P0080,LC001829,4,124.75,0,499,499,Credit Card
TXN0017204,5/3/2025 18:52,S015,P0078,LC002067,118,117.5,10,13865,12478.5,Cash
TXN0039047,6/21/2025 7:07,S020,P0025,LC004060,12,55.75,10,669,602.1,Cash
TXN0017655,12/9/2024 0:00,S005,P0087,LC004120,2,50.75,0,101.5,101.5,Maya
TXN0022677,4/25/2024 17:16,S005,P0109,LC000420,1,225.5,0,225.5,225.5,Gcash
TXN0035227,2/5/2024 0:00,S003,P0074,LC000308,1,46.5,0,46.5,46.5,Cash
TXN0037871,6/30/2024 0:00,S024,P0065,LC001029,1,56.25,5,56.25,53.44,Card
TXN0008813,2/3/2024 0:00,S010,P0052,LC001077,2,65.25,0,130.5,130.5,Gcash
TXN0018146,8/27/2024 12:22,S020,P0105,LC005721,1,50,5,50,47.5,Paymaya
TXN0042411,10/26/2025 0:00,S020,P0118,LC000427,1,152.75,20,152.75,122.2,Gcash
TXN0021427,6/3/2025 21:15,S021,P0118,no customer id,8,152.75,0,1222,1222,Cash
TXN0049870,12/17/2024 18:28,S014,P0038,LC002311,6,73.25,0,439.5,439.5,Cash
TXN0020775,8/10/2024 0:00,S007,P0038,no customer id,1,73.25,0,73.25,73.25,Cash 
TXN0004189,11/6/2025 0:00,S019,P0095,LC004804,2,127.75,5,255.5,242.72,Gcash
TXN0004948,7/1/2025 12:49,S009,P0071,LC004894,5,60.75,0,303.75,303.75,Cash
TXN0011592,10/1/2024 12:09,S024,P0064,LC001510,4,116.25,0,465,465,Gcash
TXN0021137,11/4/2025 18:59,S006,P0087,no customer id,2,50.75,15,101.5,86.27,Maya
TXN0046625,2/17/2025 10:20,S006,P0090,LC000563,2,72.5,0,145,145,Card
TXN0005972,12/17/2025 17:06,S022,P0041,LC000396,3,206.5,0,619.5,619.5,Cash
TXN0032739,7/19/2025 0:00,S006,P0070,no customer id,3,111.5,0,334.5,334.5,Gcash
TXN0022381,10/10/2025 17:37,S004,P0108,LC000893,2,55.75,0,111.5,111.5,Gcash
TXN0032349,5/29/2024 0:00,S021,P0073,no customer id,12,47.5,0,570,570,Cash
TXN0011347,12/22/2024 15:03,S013,P0080,LC005743,6,124.75,10,748.5,673.65,Cash
TXN0000135,12/14/2024 12:34,S020,P0097,LC000396,3,107.5,0,322.5,322.5,Cash
TXN0006139,12/12/2025 0:00,S017,P0025,LC005761,2,55.75,0,111.5,111.5,Maya
TXN0047031,10/9/2025 0:00,S015,P0002,no customer id,2,81.75,0,163.5,163.5,Card
TXN0002124,1/26/2025 0:00,S024,P0040,LC003112,3,105,20,315,252,Cash
TXN0014438,10/25/2025 17:15,S021,P0030,no customer id,10,42.25,0,422.5,422.5,Cash
TXN0047185,10/29/2024 10:56,S020,P0002,LC001989,4,81.75,0,327,327,Cash
TXN0008932,1/22/2025 8:20,S020,P0112,LC002097,10,278.75,10,2787.5,2508.75,Gcash
TXN0040551,12/23/2024 0:00,S016,P0045,LC005446,5,193.5,0,967.5,967.5,Cash 
TXN0006958,4/28/2025 0:00,S007,P0069,no customer id,4,82.25,0,329,329,Cash 
TXN0024611,4/24/2024 0:00,S022,P0058,LC005859,2,125.25,0,250.5,250.5,Maya
TXN0042918,6/16/2024 0:00,S024,P0109,no customer id,5,225.5,10,1127.5,1014.75,Cash
TXN0049478,8/23/2025 21:51,S016,P0062,LC003146,1,127.75,0,127.75,127.75,Cash
TXN0044582,8/27/2025 12:42,S002,P0093,LC003663,1,218.25,0,218.25,218.25,Gcash
TXN0026637,10/28/2024 12:23,S023,P0052,no customer id,1,65.25,0,65.25,65.25,Cash
TXN0037972,12/18/2024 18:44,S014,P0058,no customer id,4,125.25,0,501,501,Gcash
TXN0040655,12/22/2025 0:00,S023,P0081,LC005884,1,57.75,0,57.75,57.75,Cash
TXN0018947,6/27/2024 0:00,S001,P0073,LC000302,104,47.5,5,4940,4693,Gcash
TXN0028299,6/14/2025 0:00,S001,P0021,no customer id,8,40.5,0,324,324,Card
TXN0015630,7/20/2025 9:43,S017,P0118,no customer id,8,152.75,5,1222,1160.9,Card
TXN0002275,11/24/2025 11:26,S007,P0090,LC002840,3,72.5,0,217.5,217.5,Gcash
TXN0000105,11/4/2024 0:00,S024,P0064,no customer id,8,116.25,0,930,930,Cash
TXN0027570,9/14/2024 19:23,S020,P0036,LC002232,2,53.25,0,106.5,106.5,Cash
TXN0006983,8/21/2025 19:40,S016,P0021,LC002743,4,40.5,0,162,162,Cash
TXN0040713,8/23/2025 17:18,S015,P0038,LC000055,8,73.25,0,586,586,Credit Card
TXN0013827,1/20/2025 0:00,S007,P0061,LC004567,12,170,0,2040,2040,Cash
TXN0043582,6/11/2025 16:31,S009,P0036,LC001627,1,53.25,0,53.25,53.25,Cash 
TXN0009294,1/15/2024 0:00,S009,P0058,LC000866,6,125.25,0,751.5,751.5,Cash
TXN0028952,8/18/2024 0:00,S010,P0082,no customer id,89,34.5,10,3070.5,2763.45,Cash 
TXN0004510,5/16/2025 0:00,S002,P0028,LC004672,2,10,0,20,20,Gcash
TXN0028200,8/9/2024 18:18,S024,P0008,LC003786,3,13,15,39,33.15,G-Cash
TXN0001654,11/3/2024 19:39,S011,P0030,LC002498,2,42.25,0,84.5,84.5,Gcash
TXN0045409,7/13/2025 0:00,S017,P0117,LC002707,10,180.25,0,1802.5,1802.5,Card
TXN0027946,4/30/2025 8:59,S015,P0116,LC000494,70,78.75,5,5512.5,5236.88,Gcash
TXN0002077,11/30/2024 13:45,S001,P0024,LC004036,1,33.5,0,33.5,33.5,Cash
TXN0030164,2/10/2024 0:00,S023,P0095,LC000242,2,127.75,5,255.5,242.72,G-Cash
TXN0007799,11/23/2024 18:50,S023,P0041,LC001631,3,206.5,0,619.5,619.5,Cash
TXN0007687,7/3/2024 0:00,S003,P0013,LC002375,4,55,0,220,220,Cash 
TXN0033869,6/11/2024 0:00,S007,P0022,LC001343,3,32.25,0,96.75,96.75,Gcash
TXN0005961,1/25/2024 0:00,S014,P0020,LC003176,6,45.25,0,271.5,271.5,Gcash
TXN0021130,2/3/2025 16:23,S015,P0017,LC001838,5,21.75,20,108.75,87,G-Cash
TXN0010924,12/13/2025 11:00,S002,P0027,LC000680,2,41.75,0,83.5,83.5,Cash
TXN0000204,7/14/2024 0:00,S018,P0003,no customer id,2,95,0,190,190,G-Cash
TXN0047400,7/21/2025 0:00,S001,P0074,no customer id,12,46.5,10,558,502.2,G-Cash
TXN0020714,4/14/2025 0:00,S013,P0068,LC003017,3,39.5,0,118.5,118.5,Gcash
TXN0022305,8/4/2025 17:42,S019,P0099,LC000800,12,66,0,792,792,Cash
TXN0038436,6/23/2025 17:41,S022,P0093,no customer id,1,218.25,0,218.25,218.25,Gcash
TXN0043011,7/23/2024 18:57,S017,P0041,LC005538,1,206.5,0,206.5,206.5,Gcash
TXN0014227,8/2/2024 0:00,S007,P0036,no customer id,12,53.25,0,639,639,Cash 
TXN0044747,12/1/2025 0:00,S007,P0045,no customer id,4,193.5,0,774,774,Cash
TXN0039881,6/27/2024 16:51,S002,P0042,no customer id,4,290,15,1160,986,Credit Card
TXN0049315,6/8/2024 10:17,S007,P0058,LC001990,3,125.25,0,375.75,375.75,Maya
TXN0026198,4/9/2024 11:41,S008,P0040,no customer id,3,105,0,315,315,Maya
TXN0004928,12/19/2024 0:00,S022,P0094,LC002469,2,244.25,0,488.5,488.5,Cash
TXN0008137,4/7/2025 0:00,S016,P0068,LC002308,6,39.5,0,237,237,G-Cash
TXN0020024,2/10/2024 0:00,S005,P0096,LC004946,2,203,0,406,406,Gcash
TXN0020305,12/2/2024 0:00,S013,P0060,LC005766,2,63.75,15,127.5,108.38,Gcash
TXN0018575,7/20/2024 0:00,S004,P0036,no customer id,4,53.25,0,213,213,Cash
TXN0022150,10/12/2024 11:36,S002,P0100,LC005138,3,190.5,0,571.5,571.5,Cash
TXN0021397,7/23/2024 15:40,S024,P0001,LC001419,6,74.75,0,448.5,448.5,Cash 
TXN0024398,1/21/2025 0:00,S019,P0080,LC003398,6,124.75,0,748.5,748.5,G-Cash
TXN0034264,8/13/2025 0:00,S013,P0099,LC004592,1,66,0,66,66,Cash
TXN0009164,11/15/2024 0:00,S020,P0052,LC002651,6,65.25,20,391.5,313.2,Cash 
TXN0043101,12/10/2025 0:00,S002,P0014,LC004236,5,49.75,5,248.75,236.31,Card
TXN0029958,12/2/2024 21:00,S022,P0059,LC000732,1,55.75,15,55.75,47.39,Cash 
TXN0014057,6/2/2024 20:24,S007,P0043,no customer id,8,308,0,2464,2464,G-Cash
TXN0012548,12/1/2024 0:00,S005,P0029,LC003227,3,26.5,0,79.5,79.5,Cash 
TXN0041490,12/29/2025 7:21,S010,P0023,no customer id,2,29.75,15,59.5,50.57,Card
TXN0017070,10/31/2024 10:02,S022,P0031,no customer id,6,255,10,1530,1377,Card
TXN0045960,7/15/2025 13:30,S019,P0093,LC004263,12,218.25,0,2619,2619,Gcash
TXN0005703,2/9/2024 16:39,S019,P0062,LC004456,64,127.75,10,8176,7358.4,Cash
TXN0009210,4/11/2024 0:00,S008,P0114,LC002863,2,235.25,20,470.5,376.4,G-Cash
TXN0033042,7/7/2024 0:00,S005,P0077,LC005230,2,109.75,0,219.5,219.5,Cash 
TXN0032758,6/16/2025 0:00,S022,P0079,no customer id,2,215.25,5,430.5,408.97,Gcash
TXN0018902,7/2/2024 17:10,S020,P0073,no customer id,5,47.5,5,237.5,225.62,Maya
TXN0029935,8/19/2024 14:01,S019,P0098,LC003236,2,105,0,210,210,Cash 
TXN0000263,12/29/2025 0:00,S010,P0062,no customer id,1,127.75,0,127.75,127.75,Card
TXN0046761,12/23/2025 0:00,S014,P0035,LC005618,8,264.75,10,2118,1906.2,Card
TXN0038359,3/5/2024 0:00,S019,P0079,LC004243,2,215.25,0,430.5,430.5,Maya
TXN0014093,3/20/2024 17:11,S015,P0017,LC004371,4,21.75,10,87,78.3,G-Cash
TXN0010886,12/28/2025 19:46,S024,P0108,LC005718,12,55.75,0,669,669,Cash 
TXN0021548,10/14/2024 18:05,S002,P0038,no customer id,3,73.25,0,219.75,219.75,Card
TXN0047513,10/13/2025 0:00,S001,P0094,no customer id,8,244.25,0,1954,1954,Cash
TXN0047473,7/15/2024 0:00,S014,P0064,LC001289,10,116.25,0,1162.5,1162.5,Cash 
TXN0018596,4/17/2025 0:00,S020,P0050,LC005783,2,51.5,10,103,92.7,Cash
TXN0012960,5/24/2025 0:00,S017,P0100,no customer id,2,190.5,0,381,381,Cash
TXN0049990,4/21/2025 18:47,S010,P0003,no customer id,3,95,0,285,285,Gcash
TXN0036850,11/19/2025 0:00,S005,P0117,LC004380,10,180.25,0,1802.5,1802.5,Cash
TXN0032600,11/4/2025 13:34,S020,P0110,LC002723,10,211.75,10,2117.5,1905.75,Card
TXN0005089,9/18/2025 15:54,S010,P0012,LC000719,6,58.25,10,349.5,314.55,Cash
TXN0011010,2/13/2025 17:17,S020,P0025,LC003220,1,55.75,0,55.75,55.75,Cash
TXN0026996,7/13/2025 0:00,S024,P0017,LC004774,1,21.75,5,21.75,20.66,Gcash
TXN0027067,8/23/2024 0:00,S002,P0113,no customer id,1,380.25,10,380.25,342.23,Cash
TXN0031279,3/10/2024 20:12,S020,P0111,LC000878,5,212,0,1060,1060,Card
TXN0001649,9/3/2025 0:00,S016,P0076,LC001687,1,98.5,0,98.5,98.5,G-Cash
TXN0006011,5/18/2025 15:31,S019,P0045,no customer id,1,193.5,15,193.5,164.47,Cash
TXN0018390,12/5/2025 19:14,S012,P0024,LC001363,8,33.5,0,268,268,Maya
TXN0015922,3/4/2025 0:00,S006,P0060,no customer id,1,63.75,10,63.75,57.38,Cash 
TXN0046468,1/25/2025 0:00,S007,P0036,LC001217,1,53.25,10,53.25,47.93,Gcash
TXN0025754,12/20/2025 0:00,S006,P0057,LC000217,5,114.5,15,572.5,486.62,Cash
TXN0007840,6/19/2024 20:09,S024,P0008,no customer id,1,13,15,13,11.05,G-Cash
TXN0034272,6/9/2025 0:00,S010,P0110,LC000152,1,211.75,0,211.75,211.75,Credit Card
TXN0047448,11/26/2024 12:36,S014,P0115,no customer id,2,86.25,15,172.5,146.62,Cash
TXN0023556,10/20/2024 20:29,S003,P0026,LC005371,1,26,0,26,26,Maya
TXN0012807,9/30/2024 22:41,S017,P0076,LC003825,3,98.5,10,295.5,265.95,Gcash
TXN0016363,9/26/2024 13:10,S019,P0082,no customer id,1,34.5,0,34.5,34.5,Cash
TXN0030900,4/14/2024 18:37,S010,P0068,LC005964,12,39.5,0,474,474,Cash
TXN0014063,1/20/2025 16:01,S024,P0039,LC003106,3,61.75,0,185.25,185.25,Cash 
TXN0049887,10/4/2025 16:47,S020,P0084,LC000612,12,203.5,5,2442,2319.9,Credit Card
TXN0017831,12/9/2025 0:00,S020,P0032,LC004970,2,27.75,0,55.5,55.5,G-Cash
TXN0045498,9/19/2025 0:00,S020,P0096,LC002089,3,203,0,609,609,Gcash
TXN0010245,7/4/2025 0:00,S020,P0050,LC005465,5,51.5,0,257.5,257.5,Cash
TXN0024678,1/6/2025 0:00,S023,P0013,LC000916,2,55,0,110,110,Cash
TXN0014638,2/24/2025 0:00,S023,P0073,no customer id,3,47.5,10,142.5,128.25,Card
TXN0003160,6/19/2025 0:00,S020,P0023,no customer id,1,29.75,20,29.75,23.8,Card
TXN0020898,10/15/2024 0:00,S024,P0113,LC005034,3,380.25,0,1140.75,1140.75,Cash
TXN0002345,4/14/2025 16:30,S013,P0082,LC001799,4,34.5,10,138,124.2,Gcash
TXN0018653,11/8/2025 0:00,S022,P0034,LC005903,6,26,10,156,140.4,Cash 
TXN0041177,1/1/2024 22:30,S002,P0075,no customer id,3,94.25,0,282.75,282.75,Gcash
TXN0006088,10/11/2024 15:44,S016,P0078,LC003944,8,117.5,0,940,940,Maya
TXN0011567,4/29/2025 0:00,S001,P0081,LC000908,2,57.75,0,115.5,115.5,Cash
TXN0020089,7/27/2025 11:25,S023,P0027,no customer id,2,41.75,15,83.5,70.97,Cash
TXN0041589,10/29/2024 17:00,S016,P0058,LC002905,1,125.25,0,125.25,125.25,Gcash
TXN0037738,12/16/2024 17:08,S001,P0026,LC005553,1,26,10,26,23.4,Cash
TXN0011566,11/16/2024 19:39,S004,P0060,LC004882,4,63.75,10,255,229.5,Gcash
TXN0031986,4/7/2025 0:00,S002,P0091,LC004868,4,193.25,15,773,657.05,Cash
TXN0043656,4/22/2024 13:13,S019,P0107,LC001102,6,45.75,10,274.5,247.05,Cash
TXN0013953,8/14/2024 17:22,S013,P0008,LC004208,6,13,10,78,70.2,Paymaya
TXN0021287,7/25/2025 0:00,S020,P0095,no customer id,4,127.75,20,511,408.8,G-Cash
TXN0041637,11/26/2024 18:37,S008,P0088,LC002967,4,140,0,560,560,Card
TXN0013438,8/13/2024 18:57,S005,P0073,LC002313,1,47.5,10,47.5,42.75,Card
TXN0002685,9/7/2025 0:00,S015,P0079,no customer id,1,215.25,0,215.25,215.25,Cash
TXN0044152,7/26/2025 0:00,S002,P0074,LC002737,3,46.5,10,139.5,125.55,G-Cash
TXN0016926,11/2/2024 11:33,S014,P0035,LC003932,2,264.75,15,529.5,450.07,Cash
TXN0003757,5/26/2025 0:00,S016,P0007,LC003618,1,29,0,29,29,Paymaya
TXN0040602,10/4/2025 0:00,S012,P0115,LC000025,8,86.25,0,690,690,Cash 
TXN0008763,6/19/2025 0:00,S017,P0103,no customer id,6,197.5,0,1185,1185,Cash 
TXN0039497,12/18/2024 12:49,S014,P0115,no customer id,10,86.25,0,862.5,862.5,Cash 
TXN0035235,12/3/2025 12:24,S001,P0038,LC003385,1,73.25,0,73.25,73.25,Cash
TXN0027100,12/11/2025 0:00,S006,P0020,LC000121,2,45.25,5,90.5,85.97,Card
